ID number,Surname,Faculty,Origin,Discussion viewed,Course module viewed,Quiz attempt submitted,Quiz attempt viewed,Quiz attempt summary viewed,Grade user report viewed,Quiz attempt started,Grade overview report viewed,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,Total Events,Label_Semester,Label_Final,Label_Total
HSS129_631,HSS129_Masked_631,Applied Medical Sciences,"web, ws",2,62,11,12,12,5,11,0,1,12,8,9,1,0,7,0,7,24,15,22,6,2,0,1,0,115,50,46,96
HSS129_632,HSS129_Masked_632,Nurse,web,0,47,11,15,14,4,11,0,0,0,12,7,0,0,8,0,7,18,19,14,11,0,0,6,0,102,50,48,98
HSS129_633,HSS129_Masked_633,Medicine,"web, ws",13,81,11,12,11,13,11,0,12,19,13,9,2,0,10,2,10,16,14,18,7,1,0,18,1,152,50,50,100
HSS129_634,HSS129_Masked_634,Engineering,web,0,34,11,14,14,24,11,1,0,1,7,11,0,0,7,0,8,23,26,17,7,0,2,0,0,109,50,48,98
HSS129_635,HSS129_Masked_635,Science and Arts,"web, ws",5,147,8,8,8,0,8,0,0,0,0,0,0,1,6,0,0,30,30,48,45,3,5,16,0,184,39,46,85
HSS129_636,HSS129_Masked_636,Nurse,"web, ws",1,59,11,13,13,9,11,0,0,0,9,9,0,0,8,0,8,21,19,17,22,1,2,1,0,117,50,46,96
HSS129_637,HSS129_Masked_637,Agriculture,"web, ws",2,38,12,13,13,0,12,0,0,6,9,6,0,0,6,0,11,16,16,12,6,1,0,1,0,90,50,40,90
HSS129_638,HSS129_Masked_638,Engineering,"web, ws",5,72,11,11,11,5,11,0,0,9,15,9,0,0,10,0,8,17,19,27,4,1,5,2,0,126,50,48,98
HSS129_639,HSS129_Masked_639,Pharmacy,web,8,78,8,9,9,10,8,1,0,5,6,6,0,0,0,2,0,13,33,36,9,4,7,9,1,131,45,48,93
HSS129_640,HSS129_Masked_640,Engineering,"web, ws",1,36,11,12,11,11,11,1,0,7,7,7,0,0,8,0,9,11,14,22,8,0,0,1,0,94,49,38,87
HSS129_641,HSS129_Masked_641,Computer Information Technology,web,4,71,4,6,6,1,4,0,2,9,11,3,0,1,5,2,0,7,28,15,0,2,0,11,0,96,9,16,35
HSS129_642,HSS129_Masked_642,Engineering,web,4,64,13,15,13,0,13,0,2,8,8,7,3,1,14,2,10,17,20,17,10,2,0,1,0,122,50,48,98
HSS129_643,HSS129_Masked_643,Science and Arts,web,4,65,7,8,8,12,7,0,0,7,3,11,2,0,3,2,1,7,24,19,5,1,22,4,0,111,35,48,83
HSS129_644,HSS129_Masked_644,Applied Medical Sciences,"web, ws",4,45,11,15,14,4,11,0,0,7,5,1,0,2,7,0,9,26,20,14,7,2,3,1,0,104,49,44,93
HSS129_645,HSS129_Masked_645,Nurse,"web, ws",3,76,12,14,13,2,12,0,2,3,9,7,0,0,18,0,13,16,18,19,20,1,2,3,1,132,50,46,96
HSS129_646,HSS129_Masked_646,Applied Medical Sciences,"web, ws",5,66,7,9,9,0,7,0,0,10,0,0,0,0,0,0,18,19,21,18,1,2,6,6,2,103,35,34,69
HSS129_647,HSS129_Masked_647,Agriculture,web,2,154,8,9,9,4,8,0,0,3,3,53,8,2,3,8,8,27,34,17,25,1,2,0,0,194,38,34,72
HSS129_648,HSS129_Masked_648,Computer Information Technology,web,4,23,11,13,13,9,11,0,0,0,6,6,0,0,9,0,7,13,12,14,10,1,3,3,0,84,50,50,100
HSS129_649,HSS129_Masked_649,Science and Arts,"web, ws",12,55,10,13,11,1,10,0,0,0,7,0,0,0,11,0,10,29,19,23,7,3,0,3,0,112,49,46,95
HSS129_650,HSS129_Masked_650,Medicine,"web, ws",2,48,11,15,13,6,11,0,0,10,9,5,0,0,15,1,10,25,10,14,6,0,0,1,0,106,50,46,96
HSS129_651,HSS129_Masked_651,Pharmacy,web,2,107,11,13,13,2,11,0,0,26,10,9,0,0,4,2,7,28,28,22,18,3,0,1,1,159,49,48,97
HSS129_652,HSS129_Masked_652,Nurse,web,2,60,10,13,13,0,10,0,0,0,8,7,0,0,10,0,2,18,20,19,13,0,3,7,1,108,50,48,98
HSS129_653,HSS129_Masked_653,Agriculture,"web, ws",5,50,9,10,10,1,9,0,0,0,1,10,0,2,11,0,8,13,19,17,7,1,3,2,0,94,50,12,62
HSS129_654,HSS129_Masked_654,Engineering,"web, ws",1,48,12,15,15,2,12,0,0,7,9,7,0,2,11,0,7,15,17,21,7,0,0,2,0,105,50,48,98
HSS129_655,HSS129_Masked_655,Science and Arts,"web, ws",4,78,12,17,17,4,12,0,0,9,6,9,0,0,19,0,6,34,22,18,12,1,6,1,1,144,50,50,100
HSS129_656,HSS129_Masked_656,Medicine,web,0,29,9,16,12,0,10,0,0,0,7,0,0,0,4,0,10,18,16,13,8,0,0,0,0,76,49,46,95
HSS129_657,HSS129_Masked_657,Agriculture,"web, ws",1,66,12,20,17,0,12,0,1,8,6,14,0,0,10,0,7,22,23,21,10,0,3,3,0,128,50,46,96
HSS129_658,HSS129_Masked_658,Pharmacy,web,1,74,10,18,14,1,12,0,1,5,11,5,0,1,13,0,10,20,25,27,9,1,1,1,0,130,49,44,93
HSS129_659,HSS129_Masked_659,Applied Medical Sciences,web,3,49,9,14,11,0,9,0,0,0,11,0,0,0,11,2,6,8,23,19,12,2,0,1,0,95,48,46,94
HSS129_660,HSS129_Masked_660,Engineering,"web, ws",1,26,8,8,8,4,8,0,0,0,7,7,0,1,7,1,0,6,12,9,7,0,1,5,0,63,48,50,98
HSS129_661,HSS129_Masked_661,Applied Medical Sciences,web,0,52,12,15,13,3,12,0,0,8,6,6,0,0,6,0,10,15,18,17,18,1,0,1,1,107,50,48,98
HSS129_662,HSS129_Masked_662,Pharmacy,"web, ws",1,72,11,12,12,2,11,0,0,0,9,8,0,0,11,0,6,16,13,21,26,0,0,11,0,121,49,48,97
HSS129_663,HSS129_Masked_663,Science and Arts,web,13,236,12,24,22,9,12,0,4,13,23,21,3,13,24,4,18,51,49,55,24,4,11,11,0,328,50,48,98
HSS129_664,HSS129_Masked_664,Science and Arts,"web, ws",4,69,9,12,12,9,9,1,0,0,3,17,2,0,13,0,1,25,25,22,9,6,0,2,0,125,40,46,86
HSS129_665,HSS129_Masked_665,Pharmacy,"web, ws",7,40,10,11,11,4,10,0,0,6,17,7,0,0,8,0,7,16,6,14,4,1,0,7,0,93,48,50,98
HSS129_666,HSS129_Masked_666,Engineering,"web, ws",4,153,12,25,25,18,12,1,0,7,11,9,0,1,14,0,13,51,62,37,23,1,14,7,0,250,50,46,96
HSS129_667,HSS129_Masked_667,Computer Information Technology,"web, ws",0,40,11,11,11,4,11,0,0,6,11,8,0,4,6,0,5,12,12,11,9,0,1,3,0,88,50,44,94
HSS129_668,HSS129_Masked_668,Pharmacy,"web, ws",5,53,12,13,13,1,12,0,0,8,7,4,1,0,14,0,7,17,12,15,11,2,0,11,0,109,47,48,95
HSS129_669,HSS129_Masked_669,Pharmacy,"web, ws",4,17,3,3,3,2,3,0,0,0,7,0,0,0,6,0,0,0,10,0,3,4,1,4,0,35,18,48,66
HSS129_670,HSS129_Masked_670,Applied Medical Sciences,web,2,86,7,9,6,0,7,0,0,0,0,1,0,0,12,4,1,17,26,21,8,2,4,20,1,117,28,34,62
HSS129_671,HSS129_Masked_671,Nurse,web,2,27,9,10,10,2,9,0,0,0,7,7,0,0,9,0,6,17,12,7,1,1,1,1,0,69,46,40,86
HSS129_672,HSS129_Masked_672,Engineering,"web, ws",3,40,10,10,10,2,10,0,0,0,6,6,0,0,8,0,6,20,14,18,4,2,0,1,0,85,49,28,77
HSS129_673,HSS129_Masked_673,Agriculture,web,9,66,11,11,11,0,11,0,3,2,6,8,0,0,8,0,6,15,20,19,21,3,6,2,0,119,49,48,97
HSS129_674,HSS129_Masked_674,Engineering,"web, ws",1,62,12,13,12,1,12,0,0,7,4,10,0,0,15,0,9,17,19,19,13,0,0,0,0,113,49,46,95
HSS129_675,HSS129_Masked_675,Science and Arts,web,2,43,10,12,9,14,10,0,0,4,1,6,0,0,9,0,5,23,15,16,13,1,4,3,0,100,50,48,98
HSS129_676,HSS129_Masked_676,Engineering,web,2,47,10,13,11,15,10,1,2,0,0,0,2,0,24,2,8,14,19,24,8,1,4,1,0,109,49,48,97
HSS129_677,HSS129_Masked_677,Nurse,web,2,110,9,15,11,9,10,0,0,0,19,7,2,1,10,5,11,14,29,33,27,2,0,6,0,166,50,46,96
HSS129_678,HSS129_Masked_678,Pharmacy,web,11,189,13,18,15,1,13,0,0,8,23,12,0,2,22,3,7,48,49,23,31,1,18,12,1,260,50,44,94
HSS129_679,HSS129_Masked_679,Engineering,"web, ws",1,54,11,11,11,0,11,0,0,0,7,10,0,2,11,1,8,20,15,18,6,0,0,1,0,99,49,46,95
HSS129_680,HSS129_Masked_680,Engineering,web,4,68,12,13,10,2,12,0,0,8,16,6,0,0,7,0,7,25,12,14,8,2,1,15,0,121,49,44,93
HSS129_681,HSS129_Masked_681,Pharmacy,web,1,39,10,10,10,0,10,0,0,0,6,0,0,0,6,0,6,14,13,14,20,1,0,0,0,80,47,48,95
HSS129_682,HSS129_Masked_682,Computer Information Technology,web,8,171,10,17,13,0,10,0,0,9,5,0,2,0,27,0,11,33,36,14,43,9,0,40,0,229,47,48,95
HSS129_683,HSS129_Masked_683,Veterinary Medicine,"web, ws",0,144,12,16,16,2,12,0,1,10,11,16,0,0,17,1,12,39,29,34,23,1,0,7,1,202,46,36,82
HSS129_684,HSS129_Masked_684,Science and Arts,"web, ws",2,29,4,4,5,1,4,0,0,0,13,8,0,0,6,0,0,0,4,12,1,2,0,2,1,49,25,26,51
HSS129_685,HSS129_Masked_685,Applied Medical Sciences,"web, ws",0,42,7,9,5,2,7,0,0,0,0,0,0,0,7,0,0,10,21,18,15,0,0,1,0,72,40,48,88
HSS129_686,HSS129_Masked_686,Veterinary Medicine,"web, ws",1,52,10,11,11,4,10,0,2,9,7,8,0,0,8,2,0,15,13,12,12,1,2,8,0,99,49,42,91
HSS129_687,HSS129_Masked_687,Science and Arts,"web, ws",1,80,11,16,15,12,11,0,0,0,18,11,0,0,11,0,8,37,26,19,16,0,0,0,0,146,50,48,98
HSS129_688,HSS129_Masked_688,Veterinary Medicine,web,0,121,12,17,17,36,12,0,6,16,12,9,0,16,16,0,19,36,36,24,13,2,5,5,0,215,50,46,96
HSS129_689,HSS129_Masked_689,Pharmacy,"web, ws",2,98,9,15,13,0,10,0,0,0,4,3,0,0,19,0,7,33,35,27,10,0,2,7,0,147,50,48,98
HSS129_690,HSS129_Masked_690,Nurse,web,2,56,10,11,11,6,10,0,0,0,0,7,0,0,20,0,0,18,23,21,13,2,0,2,0,106,49,46,95
HSS129_691,HSS129_Masked_691,Nurse,"web, ws",1,58,12,12,11,0,12,0,0,0,7,7,0,0,15,0,7,28,13,19,10,0,0,0,0,106,50,46,96
HSS129_692,HSS129_Masked_692,Engineering,"web, ws",4,63,7,8,8,3,7,1,0,7,2,0,0,0,7,2,5,25,21,14,10,3,3,2,0,101,41,46,87
HSS129_693,HSS129_Masked_693,Veterinary Medicine,web,2,51,12,13,13,3,12,0,1,6,9,8,0,0,7,0,6,21,15,16,7,2,4,4,0,106,50,50,100
HSS129_694,HSS129_Masked_694,Veterinary Medicine,"web, ws",0,137,11,14,14,7,11,0,0,19,14,12,2,0,13,0,5,43,34,30,5,0,2,15,0,194,49,48,97
HSS129_695,HSS129_Masked_695,Engineering,ws,2,88,9,10,10,14,9,0,3,8,10,2,1,1,5,0,4,29,24,31,14,3,2,3,2,142,40,48,88
HSS129_696,HSS129_Masked_696,Engineering,"web, ws",1,44,8,10,10,9,8,0,0,1,7,7,0,0,0,1,4,19,14,15,15,1,6,0,0,90,41,46,87
HSS129_697,HSS129_Masked_697,Applied Medical Sciences,"web, ws",3,74,11,16,14,2,11,0,0,1,6,9,0,0,9,0,6,17,15,17,46,4,0,0,1,131,50,46,96
HSS129_698,HSS129_Masked_698,Engineering,web,2,24,7,11,9,16,7,0,0,0,0,7,0,1,11,0,0,14,12,14,7,4,2,3,1,76,43,48,91
HSS129_699,HSS129_Masked_699,Applied Medical Sciences,web,2,79,13,16,12,3,13,0,0,0,20,7,1,0,14,0,5,19,36,14,6,2,1,13,0,138,48,30,78
HSS129_700,HSS129_Masked_700,Nurse,web,1,79,11,16,15,3,12,0,0,5,11,8,0,0,14,0,8,26,16,21,26,0,0,2,0,137,50,48,98
HSS129_701,HSS129_Masked_701,Nurse,"web, ws",2,65,10,11,11,3,10,0,0,0,8,3,0,0,11,0,12,19,24,21,11,0,3,0,0,112,50,48,98
HSS129_702,HSS129_Masked_702,Medicine,web,0,52,11,12,12,2,11,0,0,0,7,7,0,0,10,0,6,23,21,17,9,0,0,0,0,100,50,48,98
HSS129_703,HSS129_Masked_703,Nurse,"web, ws",2,43,7,15,12,1,9,0,0,0,0,4,0,0,7,0,5,16,16,7,28,0,1,4,1,89,47,48,95
HSS129_704,HSS129_Masked_704,Agriculture,web,2,120,12,13,13,1,12,0,0,6,9,7,0,0,14,2,8,25,45,23,23,2,5,4,0,173,50,36,86
HSS129_705,HSS129_Masked_705,Computer Information Technology,web,1,68,12,15,15,28,12,1,2,11,11,10,1,3,17,0,10,18,29,25,9,3,1,2,0,152,50,44,94
HSS129_706,HSS129_Masked_706,Science and Arts,web,12,84,10,12,12,1,10,0,0,0,11,10,0,0,7,0,7,41,21,28,12,3,0,1,0,141,49,32,81
HSS129_707,HSS129_Masked_707,Science and Arts,"web, ws",3,74,12,29,25,7,12,0,3,6,10,8,0,0,9,0,15,35,26,28,15,1,5,0,1,162,50,46,96
HSS129_708,HSS129_Masked_708,Architecture and Design,"web, ws",12,77,9,11,10,6,9,0,4,15,29,6,3,2,2,0,0,23,15,17,7,0,1,10,0,134,40,50,90
HSS129_709,HSS129_Masked_709,Computer Information Technology,web,2,76,12,13,13,0,12,0,0,6,8,8,0,0,10,0,6,32,15,17,9,1,2,14,0,128,50,40,90
HSS129_710,HSS129_Masked_710,Applied Medical Sciences,"web, ws",7,110,12,27,26,8,12,0,2,11,23,12,0,1,20,3,10,31,34,27,19,3,3,1,2,202,48,34,82
HSS129_711,HSS129_Masked_711,Science and Arts,web,15,142,12,14,13,4,12,0,0,20,17,15,11,3,13,6,10,28,30,23,27,1,0,7,1,212,50,44,94
HSS129_712,HSS129_Masked_712,Engineering,"web, ws",6,49,5,5,5,0,5,0,0,0,6,1,3,2,2,0,6,0,3,31,15,1,2,3,0,75,33,38,71
HSS129_713,HSS129_Masked_713,Applied Medical Sciences,"web, ws",3,29,7,6,6,6,7,0,0,0,6,6,0,0,9,0,0,7,0,18,9,4,2,3,0,64,41,46,87
HSS129_714,HSS129_Masked_714,Engineering,"web, ws",4,99,12,15,15,0,12,0,0,13,7,11,0,1,8,1,11,21,24,26,13,3,3,15,0,157,50,32,82
HSS129_715,HSS129_Masked_715,Engineering,web,3,91,8,12,11,15,8,0,0,18,20,7,0,1,8,0,6,6,17,11,3,3,9,39,0,148,45,50,95
HSS129_716,HSS129_Masked_716,Engineering,web,10,251,13,15,13,38,13,0,8,8,13,7,0,1,19,0,19,49,61,37,50,26,14,39,2,353,50,48,98
HSS129_717,HSS129_Masked_717,Applied Medical Sciences,"web, ws",4,99,11,14,15,5,12,0,2,0,8,6,0,5,19,0,14,19,23,25,28,2,2,7,0,160,49,48,97
HSS129_718,HSS129_Masked_718,Computer Information Technology,"web, ws",2,48,8,8,8,0,8,0,0,10,9,7,0,0,9,0,8,13,13,2,1,1,0,8,1,82,48,46,94
HSS129_719,HSS129_Masked_719,Engineering,web,4,91,8,13,9,1,8,0,0,20,15,4,1,0,0,1,0,17,31,14,6,6,0,19,0,134,33,34,67
HSS129_720,HSS129_Masked_720,Science and Arts,"web, ws",3,56,11,13,12,1,11,0,2,3,8,9,0,0,7,2,9,23,16,15,7,2,1,3,0,107,50,48,98
HSS129_721,HSS129_Masked_721,Engineering,"web, ws",2,19,7,8,8,3,7,0,0,6,6,6,0,0,0,2,8,7,6,9,0,2,1,1,0,54,41,46,87
HSS129_722,HSS129_Masked_722,Veterinary Medicine,"web, ws",5,37,10,11,11,1,10,0,0,2,11,7,0,0,8,0,1,16,12,16,6,3,0,3,0,85,50,50,100
HSS129_723,HSS129_Masked_723,Applied Medical Sciences,web,1,42,9,9,9,1,9,0,0,0,8,0,2,2,7,0,6,14,16,15,9,1,0,0,0,80,45,48,93
HSS129_724,HSS129_Masked_724,Nurse,web,1,80,10,11,10,6,10,0,5,3,17,9,0,1,8,0,3,19,17,26,8,0,4,8,0,128,49,48,97
HSS129_725,HSS129_Masked_725,Pharmacy,"web, ws",3,83,12,12,12,2,12,0,0,4,8,7,0,0,22,1,12,28,23,19,7,3,1,1,0,136,50,50,100
HSS129_726,HSS129_Masked_726,Science and Arts,web,2,45,9,9,9,1,9,0,0,7,7,7,0,0,8,0,8,17,4,18,4,1,0,2,1,84,50,42,92
HSS129_727,HSS129_Masked_727,Applied Medical Sciences,"web, ws",2,30,12,15,15,25,12,0,0,12,7,7,0,0,9,0,8,15,16,14,12,3,1,6,1,111,48,48,96
HSS129_728,HSS129_Masked_728,Veterinary Medicine,web,2,36,11,14,13,1,12,0,0,5,7,6,0,0,9,0,6,12,14,17,9,1,0,2,1,89,47,48,95
HSS129_729,HSS129_Masked_729,Veterinary Medicine,"web, ws",1,94,12,12,12,4,12,0,2,6,12,7,0,0,14,0,7,34,22,26,11,1,0,5,0,147,50,48,98
HSS129_730,HSS129_Masked_730,Agriculture,"web, ws",5,78,9,12,11,3,9,0,0,0,11,0,0,0,19,0,0,20,13,20,36,7,0,1,0,127,44,38,82
HSS129_731,HSS129_Masked_731,Nurse,web,0,75,12,14,17,1,12,0,0,9,7,8,0,0,8,0,8,17,16,23,31,1,0,3,0,131,50,38,88
HSS129_732,HSS129_Masked_732,Medicine,"web, ws",5,18,5,6,6,13,5,0,0,2,6,0,0,0,9,0,0,0,15,18,2,3,3,0,0,58,39,48,87
HSS129_733,HSS129_Masked_733,Science and Arts,"web, ws",5,107,12,16,16,4,12,0,2,12,11,9,5,5,16,0,12,24,20,20,19,1,6,10,0,172,50,48,98
HSS129_734,HSS129_Masked_734,Nurse,web,0,40,9,12,9,1,9,0,0,0,8,0,0,0,18,0,11,20,9,13,1,0,0,0,0,80,48,46,94
HSS129_735,HSS129_Masked_735,Applied Medical Sciences,"web, ws",6,73,12,12,11,9,12,0,5,11,9,6,0,0,8,0,8,26,21,23,10,2,1,5,0,135,50,50,100
HSS129_736,HSS129_Masked_736,Applied Medical Sciences,web,0,22,12,15,15,9,12,1,0,7,8,7,0,0,5,1,5,16,15,14,8,0,0,0,0,86,50,44,94
HSS129_737,HSS129_Masked_737,Pharmacy,web,14,72,12,17,13,4,12,0,0,18,8,9,2,6,26,0,5,20,14,17,18,0,0,1,0,144,50,48,98
HSS129_738,HSS129_Masked_738,Pharmacy,"web, ws",9,108,11,14,13,3,11,0,0,11,24,7,0,0,14,0,3,43,32,19,4,1,2,7,2,169,49,48,97
HSS129_739,HSS129_Masked_739,Architecture and Design,"web, ws",4,28,10,16,15,18,10,0,0,8,10,6,0,0,7,0,0,24,19,12,12,1,1,1,0,101,48,46,94
HSS129_740,HSS129_Masked_740,Veterinary Medicine,web,0,74,11,12,11,23,11,7,0,8,8,3,0,0,18,0,9,19,24,26,17,0,0,17,0,149,50,48,98
HSS129_741,HSS129_Masked_741,Nurse,web,3,120,12,16,15,2,12,0,0,13,9,3,0,1,24,0,9,21,23,31,23,1,10,12,0,180,50,48,98
HSS129_742,HSS129_Masked_742,Applied Medical Sciences,"web, ws",3,77,12,16,13,2,12,0,0,16,7,7,0,0,8,0,5,21,25,30,11,2,1,2,0,135,50,48,98
HSS129_743,HSS129_Masked_743,Science and Arts,"web, ws",12,97,12,13,13,32,12,0,6,8,19,11,0,0,13,0,17,24,33,19,15,4,14,6,2,191,50,46,96
HSS129_744,HSS129_Masked_744,Nurse,"web, ws",3,45,9,10,10,3,9,0,0,9,0,1,1,2,7,0,6,21,16,16,4,3,0,3,0,89,40,48,88
HSS129_745,HSS129_Masked_745,Applied Medical Sciences,"web, ws",1,30,10,11,11,1,10,0,0,0,2,7,0,0,9,0,7,12,12,14,10,1,0,0,0,74,50,48,98
HSS129_746,HSS129_Masked_746,Computer Information Technology,"web, ws",1,36,9,10,10,20,9,0,0,1,11,8,0,1,10,0,2,17,16,24,4,1,0,0,0,95,44,46,90
HSS129_747,HSS129_Masked_747,Medicine,web,1,59,11,12,12,0,11,0,4,11,12,6,0,0,10,0,6,12,10,16,16,0,0,3,0,106,50,48,98
HSS129_748,HSS129_Masked_748,Veterinary Medicine,"web, ws",3,154,11,16,16,40,11,2,0,7,8,13,3,0,29,0,3,52,35,50,25,4,4,20,0,253,50,50,100
HSS129_749,HSS129_Masked_749,Pharmacy,"web, ws",3,88,13,15,14,2,13,0,0,6,8,8,0,0,36,0,7,20,23,25,13,1,0,1,0,148,50,48,98
HSS129_750,HSS129_Masked_750,Science and Arts,web,0,77,12,14,9,1,12,0,1,14,13,10,0,1,12,0,8,26,16,17,7,0,0,0,0,125,48,48,96
HSS129_751,HSS129_Masked_751,Nurse,ws,4,98,12,12,11,0,12,0,0,0,8,11,0,0,31,0,8,20,24,23,14,2,5,3,0,149,50,48,98
HSS129_752,HSS129_Masked_752,Nurse,"web, ws",2,84,11,13,13,0,11,3,0,12,9,8,0,0,16,3,7,26,35,18,0,1,2,2,0,139,41,34,75
HSS129_753,HSS129_Masked_753,Veterinary Medicine,"web, ws",5,126,13,15,12,2,13,0,4,10,12,10,0,0,28,0,6,21,26,23,32,1,4,8,1,186,48,46,94
HSS129_754,HSS129_Masked_754,Science and Arts,web,11,181,13,13,13,20,13,0,2,15,21,11,1,2,22,0,17,36,46,39,25,12,11,4,0,264,49,48,97
HSS129_755,HSS129_Masked_755,Engineering,web,2,49,11,12,12,1,11,0,4,6,8,8,0,0,9,0,8,12,15,18,7,1,0,1,1,98,50,46,96
HSS129_756,HSS129_Masked_756,Engineering,"web, ws",3,53,11,13,13,0,11,0,0,7,8,0,0,0,8,0,11,24,18,15,10,2,0,1,0,104,50,48,98
HSS129_757,HSS129_Masked_757,Pharmacy,web,1,38,11,13,12,4,12,0,0,6,9,6,0,0,12,0,16,12,14,10,6,0,0,0,0,91,49,46,95
HSS129_758,HSS129_Masked_758,Applied Medical Sciences,web,1,37,11,15,13,0,11,0,0,5,6,5,0,0,10,0,5,22,18,14,2,1,0,0,0,88,50,46,96
HSS129_759,HSS129_Masked_759,Engineering,"web, ws",2,52,12,14,12,19,12,0,0,10,11,6,0,1,11,0,9,18,23,16,14,0,0,4,0,123,50,44,94
HSS129_760,HSS129_Masked_760,Nurse,ws,3,51,6,11,8,0,8,0,4,5,6,0,0,1,4,0,8,22,15,11,11,0,0,0,0,87,37,44,81
HSS129_761,HSS129_Masked_761,Veterinary Medicine,web,1,37,9,9,9,4,9,0,0,0,10,10,0,0,9,0,0,14,6,18,10,0,0,1,0,78,48,40,88
HSS129_762,HSS129_Masked_762,Pharmacy,web,2,76,12,15,15,3,12,0,1,7,2,7,0,0,20,0,7,15,22,19,28,1,2,4,0,135,49,50,99
HSS129_763,HSS129_Masked_763,Veterinary Medicine,web,1,63,12,16,16,3,12,0,0,8,9,8,0,0,10,0,7,17,25,18,11,1,1,8,0,123,50,50,100
HSS129_764,HSS129_Masked_764,Applied Medical Sciences,"web, ws",10,117,13,16,16,4,13,0,4,14,12,12,4,1,15,1,16,34,38,19,11,0,5,3,0,189,50,46,96
HSS129_765,HSS129_Masked_765,Nurse,"web, ws",3,93,10,10,10,0,10,0,4,11,12,9,4,1,8,0,6,15,20,17,24,1,0,3,1,136,49,48,97
HSS129_766,HSS129_Masked_766,Veterinary Medicine,"web, ws",3,104,12,13,13,7,12,0,1,10,16,8,0,0,15,0,7,26,23,36,20,0,1,1,0,164,50,50,100
HSS129_767,HSS129_Masked_767,Applied Medical Sciences,web,1,80,13,19,14,7,13,0,0,8,12,12,0,0,16,0,9,28,24,18,10,4,0,4,2,147,50,46,96
HSS129_768,HSS129_Masked_768,Pharmacy,"web, ws",9,145,11,11,11,7,11,1,0,8,11,15,2,1,5,1,13,19,38,30,44,6,8,5,0,206,49,32,81
HSS129_769,HSS129_Masked_769,Engineering,"web, ws",0,35,9,11,9,7,9,0,1,6,2,9,0,0,11,0,0,17,10,14,9,0,0,1,0,80,44,48,92
HSS129_770,HSS129_Masked_770,Veterinary Medicine,web,2,44,11,18,15,3,12,0,0,6,11,6,0,0,17,0,6,17,13,17,9,1,1,1,0,105,50,48,98
HSS129_771,HSS129_Masked_771,Pharmacy,"web, ws",1,67,9,10,9,8,9,2,0,0,10,8,0,0,12,0,7,19,18,13,20,1,3,4,0,115,48,44,92
HSS129_772,HSS129_Masked_772,Computer Information Technology,"web, ws",3,64,10,13,13,8,10,0,0,9,10,7,0,1,8,0,5,18,21,20,12,1,4,5,0,121,45,46,91
HSS129_773,HSS129_Masked_773,Engineering,"web, ws",2,28,6,7,6,5,6,1,0,0,7,0,0,0,0,0,8,21,10,10,1,2,1,1,0,61,38,46,84
HSS129_774,HSS129_Masked_774,Applied Medical Sciences,web,1,55,11,12,12,0,11,0,0,8,9,8,0,2,7,0,8,15,24,12,8,1,0,0,0,102,50,40,90
HSS129_775,HSS129_Masked_775,Nurse,web,1,56,13,16,16,0,13,0,0,9,9,7,0,1,14,0,7,19,23,15,11,0,0,0,0,115,50,48,98
HSS129_776,HSS129_Masked_776,Engineering,web,2,85,12,16,15,24,12,0,1,13,50,6,1,0,10,0,6,15,21,21,16,1,0,5,0,166,49,36,85
HSS129_777,HSS129_Masked_777,Nurse,"web, ws",4,90,12,17,16,0,12,0,0,0,8,9,0,0,20,0,9,24,26,22,28,2,0,3,0,151,50,42,92
HSS129_778,HSS129_Masked_778,Science and Arts,"web, ws",0,52,11,17,15,9,11,0,0,0,12,8,0,0,8,0,11,20,18,25,12,0,0,1,0,115,50,48,98
HSS129_779,HSS129_Masked_779,Pharmacy,"web, ws",4,71,12,14,14,2,12,0,0,10,9,6,0,0,11,0,10,14,21,18,22,0,8,0,0,129,50,44,94
HSS129_780,HSS129_Masked_780,Applied Medical Sciences,"web, ws",1,115,12,13,13,4,12,0,0,9,27,11,0,0,9,0,10,27,24,25,24,1,0,1,2,170,50,48,98
HSS129_781,HSS129_Masked_781,Agriculture,web,2,42,11,11,11,0,11,0,0,0,7,10,0,0,9,0,7,14,14,18,6,1,1,1,0,88,49,44,93
HSS129_782,HSS129_Masked_782,Medicine,"web, ws",6,103,9,10,8,2,9,0,0,0,6,6,0,0,18,2,6,19,26,28,23,6,3,4,0,147,43,48,91
HSS129_783,HSS129_Masked_783,Pharmacy,"web, ws",0,51,12,12,12,1,12,0,0,7,7,7,0,1,10,1,6,14,14,14,8,6,1,4,0,100,50,48,98
HSS129_784,HSS129_Masked_784,Engineering,web,19,103,12,12,12,7,12,0,0,18,7,5,0,1,17,2,18,21,17,28,30,3,8,2,0,177,50,46,96
HSS129_785,HSS129_Masked_785,Veterinary Medicine,web,1,46,10,11,11,12,10,0,1,0,8,9,0,0,6,0,7,30,13,10,12,1,1,3,0,101,50,42,92
HSS129_786,HSS129_Masked_786,Science and Arts,"web, ws",3,81,11,11,11,3,11,0,1,7,7,9,0,1,9,1,7,14,19,24,6,2,8,16,0,131,50,44,94
HSS129_787,HSS129_Masked_787,Nurse,"web, ws",2,47,10,13,13,3,10,0,0,0,7,2,0,1,14,0,9,20,15,21,8,1,0,0,0,98,49,48,97
HSS129_788,HSS129_Masked_788,Pharmacy,web,2,120,13,13,13,1,13,0,0,9,8,7,0,1,20,1,9,20,28,27,38,1,1,5,0,175,50,48,98
